"","state","quantile","occ_category","share_quantile","percentile"
"435","AK",21,"Arts, Design, Entertainment, Sports, and Media",0.0203552923760178,0.525
"436","AK",21,"Healthcare Practitioners and Technicians",0.0788304959289415,0.525
"437","AK",21,"Healthcare Support",0.0849370836417469,0.525
"438","AK",21,"Protective Service",0.00240562546262028,0.525
"439","AK",21,"Food Preparation and Serving",0.0497779422649889,0.525
"440","AK",21,"Building and Grounds Cleaning and Maintenance",0.0244263508512213,0.525
"441","AK",21,"Personal Care and Service",0.0188749074759437,0.525
"442","AK",21,"Sales and Related",0.0951147298297557,0.525
"443","AK",21,"Office and Administrative Support",0.211509992598075,0.525
"444","AK",21,"Construction",0.0364544781643227,0.525
"445","AK",21,"Extraction",0.0222057735011103,0.525
"446","AK",21,"Installation, Maintenance, and Repair",0.0899333826794967,0.525
"447","AK",21,"Production",0.037379718726869,0.525
"448","AK",21,"Transportation and Material Moving",0.0544041450777202,0.525
"449","AK",21,"Not Identified",0.00111028867505551,0.525
"450","AK",22,"Chief Executives",0.00186497575531518,0.55
"451","AK",22,"Business Operations Specialists",0.188549048862365,0.55
"452","AK",22,"Financial Specialists",0.03562103692652,0.55
"453","AK",22,"Computer and Mathematical",0.0199552405818724,0.55
"454","AK",22,"Architecture and Engineering",0.0203282357329355,0.55
"455","AK",22,"Community and Social Services",0.0173442745244312,0.55
"456","AK",22,"Legal",0.0218202163371876,0.55
"457","AK",22,"Education, Training, and Library",0.000745990302126072,0.55
"458","AK",22,"Arts, Design, Entertainment, Sports, and Media",0.041402461767997,0.55
"459","AK",22,"Healthcare Practitioners and Technicians",0.0369265199552406,0.55
"460","AK",22,"Healthcare Support",0.0149198060425214,0.55
"461","AK",22,"Protective Service",0.0072734054457292,0.55
"462","AK",22,"Food Preparation and Serving",0.0663931368892204,0.55
"463","AK",22,"Building and Grounds Cleaning and Maintenance",0.0287206266318538,0.55
"464","AK",22,"Personal Care and Service",0.0220067139127191,0.55
"465","AK",22,"Sales and Related",0.0856023871689668,0.55
"466","AK",22,"Office and Administrative Support",0.182208131294293,0.55
"467","AK",22,"Farming, Fishing, and Forestry",0.00372995151063036,0.55
"468","AK",22,"Construction",0.0522193211488251,0.55
"469","AK",22,"Extraction",0.0167847817978366,0.55
"470","AK",22,"Installation, Maintenance, and Repair",0.0415889593435285,0.55
"471","AK",22,"Production",0.0261096605744125,0.55
"472","AK",22,"Transportation and Material Moving",0.0441999254009698,0.55
"473","AK",22,"Not Identified",0.0236851920925028,0.55
"474","AK",23,"Other Managers",0.00333395073161697,0.575
"475","AK",23,"Business Operations Specialists",0.0926097425449157,0.575
"476","AK",23,"Financial Specialists",0.0314873124652713,0.575
"477","AK",23,"Architecture and Engineering",0.0181515095388035,0.575
"478","AK",23,"Life, Physical, and Social Science",0.0357473606223375,0.575
"479","AK",23,"Community and Social Services",0.0229672161511391,0.575
"480","AK",23,"Legal",0.0787182811631784,0.575
"481","AK",23,"Arts, Design, Entertainment, Sports, and Media",0.00926097425449157,0.575
"482","AK",23,"Healthcare Practitioners and Technicians",0.105575106501204,0.575
"483","AK",23,"Healthcare Support",0.0335247268012595,0.575
"484","AK",23,"Protective Service",0.012039266530839,0.575
"485","AK",23,"Food Preparation and Serving",0.000740877940359326,0.575
"486","AK",23,"Building and Grounds Cleaning and Maintenance",0.0207445823300611,0.575
"487","AK",23,"Personal Care and Service",0.0233376551213188,0.575
"488","AK",23,"Sales and Related",0.070383404334136,0.575
"489","AK",23,"Office and Administrative Support",0.185219485089831,0.575
"490","AK",23,"Construction",0.0553806260418596,0.575
"491","AK",23,"Installation, Maintenance, and Repair",0.0414891646601222,0.575
"492","AK",23,"Production",0.077977403222819,0.575
"493","AK",23,"Transportation and Material Moving",0.0574180403778477,0.575
"494","AK",23,"Not Identified",0.0238933135765883,0.575
"495","AK",24,"Chief Executives",0.000371816322736568,0.6
"496","AK",24,"Other Managers",0.0109685815207288,0.6
"497","AK",24,"Business Operations Specialists",0.104108570366239,0.6
"498","AK",24,"Financial Specialists",0.0219371630414575,0.6
"499","AK",24,"Computer and Mathematical",0.00167317345231456,0.6
"500","AK",24,"Life, Physical, and Social Science",0.0158021937163041,0.6
"501","AK",24,"Community and Social Services",0.0316043874326083,0.6
"502","AK",24,"Legal",0.0336493772076594,0.6
"503","AK",24,"Education, Training, and Library",0.0258412344301915,0.6
"504","AK",24,"Arts, Design, Entertainment, Sports, and Media",0.00855177542294107,0.6
"505","AK",24,"Healthcare Practitioners and Technicians",0.036623907789552,0.6
"506","AK",24,"Healthcare Support",0.0483361219557539,0.6
"507","AK",24,"Protective Service",0.0182189998140918,0.6
"508","AK",24,"Food Preparation and Serving",0.00427588771147053,0.6
"509","AK",24,"Building and Grounds Cleaning and Maintenance",0.0418293363078639,0.6
"510","AK",24,"Personal Care and Service",0.0702732849972114,0.6
"511","AK",24,"Sales and Related",0.0371816322736568,0.6
"512","AK",24,"Office and Administrative Support",0.178843651236289,0.6
"513","AK",24,"Farming, Fishing, and Forestry",0.00873768358430935,0.6
"514","AK",24,"Construction",0.0386688975646031,0.6
"515","AK",24,"Extraction",0.00297453058189254,0.6
"516","AK",24,"Installation, Maintenance, and Repair",0.0606060606060606,0.6
"517","AK",24,"Production",0.0896077337795129,0.6
"518","AK",24,"Transportation and Material Moving",0.0990890500092954,0.6
"519","AK",24,"Not Identified",0.0102249488752556,0.6
"520","AK",25,"Chief Executives",0.000923190546528803,0.625
"521","AK",25,"Business Operations Specialists",0.110598227474151,0.625
"522","AK",25,"Financial Specialists",0.0598227474150665,0.625
"523","AK",25,"Computer and Mathematical",0.0175406203840473,0.625
"524","AK",25,"Architecture and Engineering",0.0145864106351551,0.625
"525","AK",25,"Life, Physical, and Social Science",0.00203101920236337,0.625
"526","AK",25,"Community and Social Services",0.0330502215657312,0.625
"527","AK",25,"Legal",0.00369276218611521,0.625
"528","AK",25,"Education, Training, and Library",0.00664697193500739,0.625
"529","AK",25,"Arts, Design, Entertainment, Sports, and Media",0.0288035450516987,0.625
"530","AK",25,"Healthcare Practitioners and Technicians",0.0891802067946824,0.625
"531","AK",25,"Healthcare Support",0.0103397341211226,0.625
"532","AK",25,"Protective Service",0.0269571639586411,0.625
"533","AK",25,"Food Preparation and Serving",0.0336041358936484,0.625
"534","AK",25,"Building and Grounds Cleaning and Maintenance",0.0247415066469719,0.625
"535","AK",25,"Personal Care and Service",0.00812407680945347,0.625
"536","AK",25,"Sales and Related",0.119645494830133,0.625
"537","AK",25,"Office and Administrative Support",0.119460856720827,0.625
"538","AK",25,"Construction",0.0860413589364845,0.625
"539","AK",25,"Extraction",0.00443131462333826,0.625
"540","AK",25,"Installation, Maintenance, and Repair",0.0151403249630724,0.625
"541","AK",25,"Production",0.0574224519940916,0.625
"542","AK",25,"Transportation and Material Moving",0.119276218611521,0.625
"543","AK",25,"Not Identified",0.00793943870014771,0.625
"544","AK",26,"Chief Executives",0.00427747814766598,0.65
"545","AK",26,"Other Managers",0.0132043890645341,0.65
"546","AK",26,"Business Operations Specialists",0.119211456202343,0.65
"547","AK",26,"Financial Specialists",0.0820159940487261,0.65
"548","AK",26,"Computer and Mathematical",0.0094848428491724,0.65
"549","AK",26,"Life, Physical, and Social Science",0.00799702436302771,0.65
"550","AK",26,"Community and Social Services",0.0217593453598661,0.65
"551","AK",26,"Legal",0.0362655755997768,0.65
"552","AK",26,"Education, Training, and Library",0.0040915008368979,0.65
"553","AK",26,"Arts, Design, Entertainment, Sports, and Media",0.00632322856611493,0.65
"554","AK",26,"Healthcare Practitioners and Technicians",0.0702994234703366,0.65
"555","AK",26,"Healthcare Support",0.0585828528919472,0.65
"556","AK",26,"Protective Service",0.0232471638460108,0.65
"557","AK",26,"Food Preparation and Serving",0.00874093360610006,0.65
"558","AK",26,"Building and Grounds Cleaning and Maintenance",0.00836897898456388,0.65
"559","AK",26,"Personal Care and Service",0.0453784638274131,0.65
"560","AK",26,"Sales and Related",0.0762506974149154,0.65
"561","AK",26,"Office and Administrative Support",0.108052817556258,0.65
"562","AK",26,"Construction",0.0933606100055793,0.65
"563","AK",26,"Extraction",0.0094848428491724,0.65
"564","AK",26,"Installation, Maintenance, and Repair",0.0885251999256091,0.65
"565","AK",26,"Production",0.0615584898642366,0.65
"566","AK",26,"Transportation and Material Moving",0.0412869629905152,0.65
"567","AK",26,"Not Identified",0.00223172772921704,0.65
"568","AK",27,"Other Managers",0.019473293768546,0.675
"569","AK",27,"Business Operations Specialists",0.133345697329377,0.675
"570","AK",27,"Financial Specialists",0.0127967359050445,0.675
"571","AK",27,"Computer and Mathematical",0.0263353115727003,0.675
"572","AK",27,"Architecture and Engineering",0.0185459940652819,0.675
"573","AK",27,"Life, Physical, and Social Science",0.0168768545994065,0.675
"574","AK",27,"Community and Social Services",0.0504451038575668,0.675
"575","AK",27,"Legal",0.00537833827893175,0.675
"576","AK",27,"Education, Training, and Library",0.00741839762611276,0.675
"577","AK",27,"Arts, Design, Entertainment, Sports, and Media",0.011313056379822,0.675
"578","AK",27,"Healthcare Practitioners and Technicians",0.149295252225519,0.675
"579","AK",27,"Healthcare Support",0.0176186943620178,0.675
"580","AK",27,"Food Preparation and Serving",0.0352373887240356,0.675
"581","AK",27,"Building and Grounds Cleaning and Maintenance",0.0114985163204748,0.675
"582","AK",27,"Personal Care and Service",0.0178041543026706,0.675
"583","AK",27,"Sales and Related",0.0485905044510386,0.675
"584","AK",27,"Office and Administrative Support",0.169695845697329,0.675
"585","AK",27,"Construction",0.0452522255192878,0.675
"586","AK",27,"Extraction",0.00278189910979229,0.675
"587","AK",27,"Installation, Maintenance, and Repair",0.108123145400593,0.675
"588","AK",27,"Production",0.0285608308605341,0.675
"589","AK",27,"Transportation and Material Moving",0.0515578635014837,0.675
"590","AK",27,"Not Identified",0.0120548961424332,0.675
"591","AK",28,"Other Managers",0.0102245754975351,0.7
"592","AK",28,"Business Operations Specialists",0.0942121599415739,0.7
"593","AK",28,"Financial Specialists",0.0419937922220194,0.7
"594","AK",28,"Computer and Mathematical",0.0352382691254336,0.7
"595","AK",28,"Architecture and Engineering",0.0292130728501004,0.7
"596","AK",28,"Life, Physical, and Social Science",0.00967683038159576,0.7
"597","AK",28,"Community and Social Services",0.00219098046375753,0.7
"598","AK",28,"Legal",0.0469234982654738,0.7
"599","AK",28,"Education, Training, and Library",0.010041993792222,0.7
"600","AK",28,"Arts, Design, Entertainment, Sports, and Media",0.0118678108453533,0.7
"601","AK",28,"Healthcare Practitioners and Technicians",0.0880043819609275,0.7
"602","AK",28,"Healthcare Support",0.0275698375022823,0.7
"603","AK",28,"Protective Service",0.000547745115939383,0.7
"604","AK",28,"Food Preparation and Serving",0.0138762096037977,0.7
"605","AK",28,"Building and Grounds Cleaning and Maintenance",0.018623333941939,0.7
"606","AK",28,"Personal Care and Service",0.00365163410626255,0.7
"607","AK",28,"Sales and Related",0.0564177469417564,0.7
"608","AK",28,"Office and Administrative Support",0.146247945955815,0.7
"609","AK",28,"Construction",0.0956728135840789,0.7
"610","AK",28,"Extraction",0.0213620595216359,0.7
"611","AK",28,"Installation, Maintenance, and Repair",0.108088369545372,0.7
"612","AK",28,"Production",0.017162680299434,0.7
"613","AK",28,"Transportation and Material Moving",0.0980463757531495,0.7
"614","AK",28,"Not Identified",0.0131458827825452,0.7
"615","AK",29,"Chief Executives",0.0020746887966805,0.725
"616","AK",29,"Other Managers",0.00754432289701999,0.725
"617","AK",29,"Business Operations Specialists",0.116182572614108,0.725
"618","AK",29,"Financial Specialists",0.0562052055827989,0.725
"619","AK",29,"Computer and Mathematical",0.00867597133157299,0.725
"620","AK",29,"Architecture and Engineering",0.02263296869106,0.725
"621","AK",29,"Life, Physical, and Social Science",0.0198038476046775,0.725
"622","AK",29,"Community and Social Services",0.035835533760845,0.725
"623","AK",29,"Legal",0.0450773293096945,0.725
"624","AK",29,"Arts, Design, Entertainment, Sports, and Media",0.042625424368163,0.725
"625","AK",29,"Healthcare Practitioners and Technicians",0.154092795171633,0.725
"626","AK",29,"Healthcare Support",0.0024519049415315,0.725
"627","AK",29,"Food Preparation and Serving",0.00943040362127499,0.725
"628","AK",29,"Building and Grounds Cleaning and Maintenance",0.002263296869106,0.725
"629","AK",29,"Sales and Related",0.0688419464353074,0.725
"630","AK",29,"Office and Administrative Support",0.142964918898529,0.725
"631","AK",29,"Construction",0.0596001508864579,0.725
"632","AK",29,"Extraction",0.0058468502451905,0.725
"633","AK",29,"Installation, Maintenance, and Repair",0.0988306299509619,0.725
"634","AK",29,"Production",0.0281026027913995,0.725
"635","AK",29,"Transportation and Material Moving",0.0584685024519049,0.725
"636","AK",29,"Not Identified",0.012448132780083,0.725
"637","AK",30,"Chief Executives",0.00613839285714286,0.75
"638","AK",30,"Other Managers",0.00353422619047619,0.75
"639","AK",30,"Business Operations Specialists",0.120721726190476,0.75
"640","AK",30,"Financial Specialists",0.0362723214285714,0.75
"641","AK",30,"Computer and Mathematical",0.0563616071428571,0.75
"642","AK",30,"Architecture and Engineering",0.0124627976190476,0.75
"643","AK",30,"Life, Physical, and Social Science",0.00297619047619048,0.75
"644","AK",30,"Community and Social Services",0.0150669642857143,0.75
"645","AK",30,"Legal",0.0245535714285714,0.75
"646","AK",30,"Education, Training, and Library",0.00279017857142857,0.75
"647","AK",30,"Arts, Design, Entertainment, Sports, and Media",0.00892857142857143,0.75
"648","AK",30,"Healthcare Practitioners and Technicians",0.151971726190476,0.75
"649","AK",30,"Healthcare Support",0.0040922619047619,0.75
"650","AK",30,"Protective Service",0.00539434523809524,0.75
"651","AK",30,"Food Preparation and Serving",0.0212053571428571,0.75
"652","AK",30,"Personal Care and Service",0.00186011904761905,0.75
"653","AK",30,"Sales and Related",0.0972842261904762,0.75
"654","AK",30,"Office and Administrative Support",0.161644345238095,0.75
"655","AK",30,"Farming, Fishing, and Forestry",0.0145089285714286,0.75
"656","AK",30,"Construction",0.0718005952380952,0.75
"657","AK",30,"Extraction",0.0107886904761905,0.75
"658","AK",30,"Installation, Maintenance, and Repair",0.0359002976190476,0.75
"659","AK",30,"Production",0.0492931547619048,0.75
"660","AK",30,"Transportation and Material Moving",0.0688244047619048,0.75
"661","AK",30,"Not Identified",0.015625,0.75
"662","AK",31,"Other Managers",0.0358402971216342,0.775
"663","AK",31,"Business Operations Specialists",0.104921077065924,0.775
"664","AK",31,"Financial Specialists",0.0313834726090993,0.775
"665","AK",31,"Computer and Mathematical",0.00817084493964717,0.775
"666","AK",31,"Architecture and Engineering",0.0167130919220056,0.775
"667","AK",31,"Life, Physical, and Social Science",0.0302692664809656,0.775
"668","AK",31,"Community and Social Services",0.00687093779015785,0.775
"669","AK",31,"Legal",0.0155988857938719,0.775
"670","AK",31,"Education, Training, and Library",0.0159702878365831,0.775
"671","AK",31,"Arts, Design, Entertainment, Sports, and Media",0.0163416898792943,0.775
"672","AK",31,"Healthcare Practitioners and Technicians",0.21188486536676,0.775
"673","AK",31,"Healthcare Support",0.0200557103064067,0.775
"674","AK",31,"Protective Service",0.00464252553389044,0.775
"675","AK",31,"Food Preparation and Serving",0.0185701021355617,0.775
"676","AK",31,"Personal Care and Service",0.00334261838440111,0.775
"677","AK",31,"Sales and Related",0.0414113277623027,0.775
