"","state","occ_category","median_income","quantile","share_quantile"
"470","LA","Business Operations Specialists",67530,1,0.0830198765118836
"471","LA","Financial Specialists",62475,1,0.0315561194282331
"472","LA","Computer and Mathematical",68656,1,0.0165805633088049
"473","LA","Architecture and Engineering",102000,1,0.0159377484563985
"474","LA","Life, Physical, and Social Science",72888,1,0.00749860441512307
"475","LA","Community and Social Services",52899,1,0.0170352702359807
"476","LA","Legal",50735,1,0.017529222701514
"477","LA","Education, Training, and Library",48000,1,0.00865634779666751
"478","LA","Arts, Design, Entertainment, Sports, and Media",32000,1,0.027058445403028
"479","LA","Healthcare Practitioners and Technicians",60000,1,0.0839177873636133
"480","LA","Healthcare Support",24990,1,0.0297305252473991
"481","LA","Protective Service",25957,1,0.0101361752516282
"482","LA","Food Preparation and Serving",15600,1,0.0728728749048465
"483","LA","Building and Grounds Cleaning and Maintenance",20934,1,0.0302684597817813
"484","LA","Personal Care and Service",17698,1,0.0321691618032648
"485","LA","Sales and Related",28138,1,0.116074769517043
"486","LA","Office and Administrative Support",30613,1,0.121900702021484
"487","LA","Farming, Fishing, and Forestry",25549,1,0.00426558403112577
"488","LA","Construction",42431,1,0.0630493106656517
"489","LA","Extraction",64894,1,0.00705201725450393
"490","LA","Installation, Maintenance, and Repair",50648,1,0.0407030364543686
"491","LA","Production",52000,1,0.0618286390932927
"492","LA","Transportation and Material Moving",37400,1,0.073312695593335
"493","LA","Not Identified",39730,1,0.0114705235557811
"494","MA","Chief Executives",208250,1,0.0121048175432621
"495","MA","Other Managers",87311,1,0.00843719552823434
"496","MA","Business Operations Specialists",1e+05,1,0.123487591512788
"497","MA","Financial Specialists",83300,1,0.0532790254267417
"498","MA","Computer and Mathematical",112000,1,0.0564450982235238
"499","MA","Architecture and Engineering",102421,1,0.0267173811777527
"500","MA","Life, Physical, and Social Science",85000,1,0.025910254600396
"501","MA","Community and Social Services",74283,1,0.0256199387665982
"502","MA","Legal",70793,1,0.0186062273266629
"503","MA","Education, Training, and Library",67530,1,0.0182739422982539
"504","MA","Arts, Design, Entertainment, Sports, and Media",37000,1,0.030073182482405
"505","MA","Healthcare Practitioners and Technicians",76692,1,0.0761966336543688
"506","MA","Healthcare Support",33765,1,0.0277308851996849
"507","MA","Protective Service",31800,1,0.008326202616866
"508","MA","Food Preparation and Serving",20000,1,0.0530448997543241
"509","MA","Building and Grounds Cleaning and Maintenance",28813,1,0.0266223434973936
"510","MA","Personal Care and Service",23598,1,0.0323783665103863
"511","MA","Sales and Related",44500,1,0.0935812452502838
"512","MA","Office and Administrative Support",40000,1,0.105456446208153
"513","MA","Farming, Fishing, and Forestry",26000,1,0.00222644843147939
"514","MA","Construction",53095,1,0.0406521943472004
"515","MA","Extraction",58994,1,0.000181057186669613
"516","MA","Installation, Maintenance, and Repair",60000,1,0.0225384980647345
"517","MA","Production",44836,1,0.0438567678101133
"518","MA","Transportation and Material Moving",35397,1,0.0490040640748203
"519","MA","Not Identified",58994,1,0.0192492925069032
"520","MD","Chief Executives",2e+05,1,0.00904579870892373
"521","MD","Other Managers",80232,1,0.00887585915818633
"522","MD","Business Operations Specialists",90000,1,0.112174032958058
"523","MD","Financial Specialists",78785,1,0.0497398206905582
"524","MD","Computer and Mathematical",105000,1,0.0579609946942644
"525","MD","Architecture and Engineering",104125,1,0.0195546562276113
"526","MD","Life, Physical, and Social Science",78785,1,0.0150480079230833
"527","MD","Community and Social Services",68656,1,0.0207683774998178
"528","MD","Legal",75000,1,0.0205585067978142
"529","MD","Education, Training, and Library",62000,1,0.0118247282476214
"530","MD","Arts, Design, Entertainment, Sports, and Media",35000,1,0.029282999033759
"531","MD","Healthcare Practitioners and Technicians",72000,1,0.0718013174494024
"532","MD","Healthcare Support",33300,1,0.0261261165051699
"533","MD","Protective Service",39393,1,0.0129827316343402
"534","MD","Food Preparation and Serving",18000,1,0.0582298334917424
"535","MD","Building and Grounds Cleaning and Maintenance",28100,1,0.0319198479644631
"536","MD","Personal Care and Service",25000,1,0.0315288941346246
"537","MD","Sales and Related",34600,1,0.0944334582187828
"538","MD","Office and Administrative Support",38500,1,0.116023210213831
"539","MD","Farming, Fishing, and Forestry",25957,1,0.00204345345026041
"540","MD","Construction",46821,1,0.0537394362371483
"541","MD","Extraction",61354,1,0.000466637290959262
"542","MD","Installation, Maintenance, and Repair",53000,1,0.0323869495711348
"543","MD","Production",43200,1,0.0333188312059161
"544","MD","Transportation and Material Moving",35397,1,0.0610264070275112
"545","MD","Not Identified",60000,1,0.0191390936650157
"546","ME","Chief Executives",150000,1,0.00780422509451292
"547","ME","Other Managers",70000,1,0.00824036128959644
"548","ME","Business Operations Specialists",70000,1,0.0968865503234844
"549","ME","Financial Specialists",63000,1,0.0384744478455475
"550","ME","Computer and Mathematical",77000,1,0.0271590249039797
"551","ME","Architecture and Engineering",88491,1,0.0154878595360074
"552","ME","Life, Physical, and Social Science",55000,1,0.00907645648385794
"553","ME","Community and Social Services",60000,1,0.0190734216190903
"554","ME","Legal",46033,1,0.0188463092225722
"555","ME","Education, Training, and Library",56000,1,0.0108873261233522
"556","ME","Arts, Design, Entertainment, Sports, and Media",28317,1,0.0309335123434583
"557","ME","Healthcare Practitioners and Technicians",62534,1,0.082122234705588
"558","ME","Healthcare Support",32000,1,0.0342819128089382
"559","ME","Protective Service",29497,1,0.00591095184212272
"560","ME","Food Preparation and Serving",17698,1,0.0613665734768898
"561","ME","Building and Grounds Cleaning and Maintenance",25887,1,0.0285257189715225
"562","ME","Personal Care and Service",25000,1,0.0319484836730305
"563","ME","Sales and Related",33765,1,0.105356033853816
"564","ME","Office and Administrative Support",35000,1,0.13117047297664
"565","ME","Farming, Fishing, and Forestry",31200,1,0.00915685025253693
"566","ME","Construction",41650,1,0.0451692389322904
"567","ME","Extraction",37756,1,0.00034770304953663
"568","ME","Installation, Maintenance, and Repair",50735,1,0.0354436027663496
"569","ME","Production",42000,1,0.0651450806048023
"570","ME","Transportation and Material Moving",37756,1,0.063655786040024
"571","ME","Not Identified",42000,1,0.0175298612604537
"572","MI","Chief Executives",160353,1,0.0070388564617753
"573","MI","Other Managers",73158,1,0.0074193495319723
"574","MI","Business Operations Specialists",76534,1,0.0889300396890889
"575","MI","Financial Specialists",64000,1,0.040017841251074
"576","MI","Computer and Mathematical",84413,1,0.0320232413870326
"577","MI","Architecture and Engineering",97878,1,0.0347609872017415
"578","MI","Life, Physical, and Social Science",60777,1,0.00686081542265245
"579","MI","Community and Social Services",60000,1,0.0181607166642698
"580","MI","Legal",51915,1,0.0157082079837741
"581","MI","Education, Training, and Library",52063,1,0.00828885845180182
"582","MI","Arts, Design, Entertainment, Sports, and Media",28500,1,0.0226971811141707
"583","MI","Healthcare Practitioners and Technicians",62475,1,0.0725624695857614
"584","MI","Healthcare Support",28426,1,0.0286654033093876
"585","MI","Protective Service",31200,1,0.0071171308381408
"586","MI","Food Preparation and Serving",13506,1,0.0642759991657809
"587","MI","Building and Grounds Cleaning and Maintenance",22772,1,0.0302889996110162
"588","MI","Personal Care and Service",18878,1,0.0268449270509346
"589","MI","Sales and Related",33000,1,0.0978612787008258
"590","MI","Office and Administrative Support",33765,1,0.120704660429835
"591","MI","Farming, Fishing, and Forestry",29497,1,0.00501035609799846
"592","MI","Construction",47195,1,0.0399170132408404
"593","MI","Extraction",56275,1,0.000578965048235589
"594","MI","Installation, Maintenance, and Repair",52063,1,0.0339121745576967
"595","MI","Production",41025,1,0.104613836680912
"596","MI","Transportation and Material Moving",35000,1,0.071753722808941
"597","MI","Not Identified",45020,1,0.0139869677143404
"598","MN","Chief Executives",175000,1,0.00843207333259595
"599","MN","Other Managers",79000,1,0.00812703932087159
"600","MN","Business Operations Specialists",87000,1,0.102174296261476
"601","MN","Financial Specialists",71000,1,0.0494366808151753
"602","MN","Computer and Mathematical",92031,1,0.0449294360413671
"603","MN","Architecture and Engineering",90000,1,0.0234746571175755
"604","MN","Life, Physical, and Social Science",67530,1,0.0110378242174538
"605","MN","Community and Social Services",65000,1,0.0226204754728459
"606","MN","Legal",55000,1,0.0167591562050658
"607","MN","Education, Training, and Library",60000,1,0.00795983229178188
"608","MN","Arts, Design, Entertainment, Sports, and Media",35090,1,0.0247686753401172
"609","MN","Healthcare Practitioners and Technicians",67000,1,0.0773965476717177
"610","MN","Healthcare Support",29155,1,0.0278544443369096
"611","MN","Protective Service",35397,1,0.00598013563212034
"612","MN","Food Preparation and Serving",15900,1,0.0556367347362017
"613","MN","Building and Grounds Cleaning and Maintenance",25100,1,0.0256319302344873
"614","MN","Personal Care and Service",21947,1,0.033858343241898
"615","MN","Sales and Related",41650,1,0.097220301957748
"616","MN","Office and Administrative Support",38526,1,0.115742693009623
"617","MN","Farming, Fishing, and Forestry",36016,1,0.00568028633447627
"618","MN","Construction",56275,1,0.0414090151808428
"619","MN","Extraction",69781,1,0.000883561691184604
"620","MN","Installation, Maintenance, and Repair",56275,1,0.0314837441931202
"621","MN","Production",42600,1,0.0807484653246322
"622","MN","Transportation and Material Moving",40000,1,0.0634652209379493
"623","MN","Not Identified",50648,1,0.0172884291007632
"624","MO","Chief Executives",165184,1,0.00798082841369875
"625","MO","Other Managers",72000,1,0.00812791064301677
"626","MO","Business Operations Specialists",72000,1,0.0924664137082363
"627","MO","Financial Specialists",62000,1,0.0418110351353998
"628","MO","Computer and Mathematical",81218,1,0.0359562134909342
"629","MO","Architecture and Engineering",88506,1,0.0156506706475198
"630","MO","Life, Physical, and Social Science",56988,1,0.00817665050199898
"631","MO","Community and Social Services",60000,1,0.0188355832026056
"632","MO","Legal",50000,1,0.0169653528614826
"633","MO","Education, Training, and Library",53000,1,0.00873435526008753
"634","MO","Arts, Design, Entertainment, Sports, and Media",30196,1,0.0278809246425708
"635","MO","Healthcare Practitioners and Technicians",58994,1,0.0777659546477769
"636","MO","Healthcare Support",27012,1,0.0275526854152658
"637","MO","Protective Service",30000,1,0.00647765665659232
"638","MO","Food Preparation and Serving",15000,1,0.0605676856460253
"639","MO","Building and Grounds Cleaning and Maintenance",22772,1,0.0271515520625803
"640","MO","Personal Care and Service",19784,1,0.0263535986190661
"641","MO","Sales and Related",33600,1,0.105180184357438
"642","MO","Office and Administrative Support",33981,1,0.12951086316565
"643","MO","Farming, Fishing, and Forestry",29155,1,0.00455178523751623
"644","MO","Construction",49555,1,0.0452124734356985
"645","MO","Extraction",54812,1,0.000930801908704637
"646","MO","Installation, Maintenance, and Repair",50648,1,0.0351548094379345
"647","MO","Production",40500,1,0.0773281585693083
"648","MO","Transportation and Material Moving",35000,1,0.0790793428831826
"649","MO","Not Identified",42476,1,0.0145965094497097
"650","MS","Chief Executives",130156,1,0.00460356742987206
"651","MS","Other Managers",74000,1,0.00736861023389561
"652","MS","Business Operations Specialists",61354,1,0.0716924138254373
"653","MS","Financial Specialists",53095,1,0.0257750659446523
"654","MS","Computer and Mathematical",69000,1,0.0136722827063708
"655","MS","Architecture and Engineering",84413,1,0.0106482613272429
"656","MS","Life, Physical, and Social Science",61354,1,0.00384225972202222
"657","MS","Community and Social Services",50000,1,0.0144626138752237
"658","MS","Legal",47721,1,0.0159796478561151
"659","MS","Education, Training, and Library",45000,1,0.00526329302421115
"660","MS","Arts, Design, Entertainment, Sports, and Media",23598,1,0.0207372628866958
"661","MS","Healthcare Practitioners and Technicians",56000,1,0.0857900018641992
"662","MS","Healthcare Support",23598,1,0.0264247449563364
"663","MS","Protective Service",27137,1,0.00899950548487599
"664","MS","Food Preparation and Serving",14159,1,0.0657995349548518
"665","MS","Building and Grounds Cleaning and Maintenance",20259,1,0.0308709159246149
"666","MS","Personal Care and Service",18743,1,0.0292824395781775
"667","MS","Sales and Related",26000,1,0.113782013714702
"668","MS","Office and Administrative Support",30000,1,0.128745840435709
"669","MS","Farming, Fishing, and Forestry",28000,1,0.00545529438161609
"670","MS","Construction",39568,1,0.0470939143383711
"671","MS","Extraction",80000,1,0.00323165075399603
"672","MS","Installation, Maintenance, and Repair",50000,1,0.0473517766265138
"673","MS","Production",36000,1,0.102825657186042
"674","MS","Transportation and Material Moving",35161,1,0.100205731687033
"675","MS","Not Identified",34361,1,0.0100956992812228
"676","MT","Chief Executives",120000,1,0.00667818423368998
"677","MT","Other Managers",69781,1,0.00853429847629149
"678","MT","Business Operations Specialists",60000,1,0.091736874620713
"679","MT","Financial Specialists",60000,1,0.0314774013307164
"680","MT","Computer and Mathematical",70000,1,0.0226396732801557
"681","MT","Architecture and Engineering",78785,1,0.0159204850499429
