"","state","income_cutoff","F","M","16-24","25-34","35-44","45-64","65 and above","African American","Asian and Pacific Islander","Multi-racial","Native American","Other race","White","Bachelor's or above","High school or below","Some college","quantile"
"1810","MO",106923,0.300491777819958,0.699508222180042,0.00305765016478871,0.12519455420772,0.302127586147395,0.518772108432696,0.0508481010474005,0.0469898020809967,0.0537021379393647,0.0459924421513985,0.00140458647524718,0.00781322796058875,0.844097803392404,0.716732524632029,0.138236156885752,0.145031318482218,36
"1811","MS",93293,0.285115547532662,0.714884452467337,0.0073367768225769,0.14460867544816,0.261541348680095,0.528283676788619,0.0582295222605494,0.153116119461672,0.0136548050973173,0.0261836249575521,0.001009812157066,0.00862361709352827,0.797412021232864,0.493583671426784,0.25567907633465,0.250737252238566,36
"1812","MT",100170,0.265296743697479,0.734703256302521,0.00625875350140056,0.179271708683473,0.274991246498599,0.486979166666667,0.0524991246498599,0.00919117647058824,0.0110950630252101,0.0515362394957983,0.0131959033613445,0.00947566526610644,0.905505952380952,0.61453956582633,0.211462710084034,0.173997724089636,36
"1813","NC",118000,0.315013966333453,0.684986033666547,0.00473823912636216,0.135522900787461,0.289765108794264,0.525712998688617,0.0442607526032951,0.076087574278371,0.0878647612672632,0.0483022537683841,0.00261013616911998,0.0116445752319127,0.773490699284949,0.800684529259837,0.0879826383845783,0.111332832355585,36
"1814","ND",102650,0.243217648041892,0.756782351958108,0.0161829424544594,0.178374463818172,0.316389059105342,0.452955267116038,0.0360982675059885,0.0122555846470949,0.0240933652721297,0.0378530443986407,0.00869032365884909,0.00949807810149852,0.907609603921787,0.523981950866247,0.222466714946243,0.25355133418751,36
"1815","NE",103000,0.294065572733883,0.705934427266117,0.00565936324259382,0.128342133274316,0.310832885432146,0.502766448512441,0.0523991695385037,0.0197076522600567,0.0334713922876685,0.0370862183439249,0.00179160475091425,0.0151759461253913,0.892767186232044,0.687712753064171,0.137226385068555,0.175060861867274,36
"1816","NH",135060,0.253283980852722,0.746716019147278,0.00057052209729489,0.104029834131137,0.261953133696983,0.575100189246354,0.0583463208282311,0.00832127351664255,0.0520705777579873,0.0309055994656574,0.00118278971390404,0.00851608594010909,0.8990036736057,0.771039741734387,0.120004452855394,0.108955805410219,36
"1817","NJ",165184,0.290940257732885,0.709059742267115,0.00246230162296231,0.107112367224429,0.294083286903072,0.542618487032477,0.05372355721706,0.0431194845342296,0.220910692140405,0.0587559984902676,0.00115925879329247,0.0189210805370334,0.657133485504772,0.871227915670663,0.0663473462858786,0.0624247380434587,36
"1818","NM",100000,0.30795157154564,0.69204842845436,0.00793042374897565,0.12208887361548,0.283261518940495,0.507613206799017,0.0791059768960321,0.020843797086891,0.0334135187290174,0.14668640461022,0.0428639403632134,0.0613286103254117,0.694863728885247,0.603848898992836,0.21502022258056,0.181130878426604,36
"1819","NV",104125,0.320985249095463,0.679014750904537,0.00400779293069858,0.153924297244642,0.27060951850821,0.510562204286112,0.0608961870303368,0.0526718619537991,0.108189535207348,0.0880879487893126,0.00617868076816031,0.0402170887837462,0.704654884497634,0.550382688561091,0.238748956303924,0.210868355134985,36
"1820","NY",150000,0.347542971095777,0.652457028904223,0.00720282810428635,0.195056482771905,0.292964863976795,0.445249668581529,0.0595261565654849,0.0540659664389227,0.131994062793886,0.0663664071971628,0.00175736768754886,0.0256410256410256,0.720175170241454,0.854610965702437,0.072629933036473,0.0727591012610898,36
"1821","OH",107369,0.304287298679612,0.695712701320388,0.00424403938554,0.134851503126953,0.285438351945511,0.524664028383794,0.0508020771582026,0.0429691185607295,0.0619355596737929,0.0368238064974392,0.000589252112673549,0.00707458578780871,0.850607677367556,0.735680372563994,0.131743242738046,0.132576384697959,36
"1822","OK",100000,0.28199043346064,0.71800956653936,0.00941204098532883,0.135000679792849,0.298311641761529,0.492355420420977,0.0649202170393167,0.0275501501724202,0.036665554278369,0.0765508546850087,0.0411830867539274,0.0158515332418703,0.802198820868404,0.583169565056176,0.223225431668459,0.193605003275366,36
"1823","OR",123888,0.304053484944199,0.695946515055801,0.00260581174984207,0.138186986734049,0.32942198357549,0.477732154137713,0.0520530638029059,0.0134080859128238,0.110396925668562,0.06550326384502,0.00341124447252053,0.014297746894083,0.792982733206991,0.762260475889661,0.109970520109497,0.127769004000842,36
"1824","PA",119744,0.31760496837974,0.68239503162026,0.00438219422048841,0.130710221491681,0.281159246540228,0.526415418761407,0.0573329189861956,0.0362201445272262,0.0780434401959841,0.0390532693724376,0.000829745917918253,0.0115864710401323,0.834266928946302,0.788163974199003,0.110613333669859,0.101222692131138,36
"1825","RI",118178,0.348137350775873,0.651862649224127,0.00121777958189568,0.107275310441537,0.269442958097312,0.550953004778862,0.071110947100393,0.0216432643873277,0.0622728195287562,0.0531210214587523,0.00116242596453678,0.0210343745963799,0.840766094064247,0.750299832094027,0.123862944443419,0.125837223462553,36
"1826","SC",106190,0.282523983513022,0.717476016486978,0.00291581921920841,0.126091182346695,0.283050450872046,0.533234939433755,0.054707608128296,0.0812739610144171,0.0424413686351446,0.0388910887524973,0.00108443276516856,0.0148265807519934,0.821482568080779,0.69947713241779,0.138469914865278,0.162052952716932,36
"1827","SD",94391,0.303935699802116,0.696064300197884,0.0154398651454816,0.129406591258886,0.295653873402878,0.522414677643955,0.0370849925487993,0.00713360857987443,0.019128820267266,0.0259936970170767,0.0069625974152884,0.00105049715388562,0.939730779566609,0.625192387560159,0.169594214936604,0.205213397503237,36
"1828","TN",105000,0.306141546087677,0.693858453912323,0.00471356628235242,0.14135640694105,0.266504595015823,0.527799292490856,0.0596261392699188,0.0666727786014839,0.0443315492806358,0.0342342114497615,0.00074923890604797,0.0131259069110176,0.840886314851053,0.707964377957834,0.14497930899308,0.147056313049086,36
"1829","TX",125000,0.25639744844578,0.74360255155422,0.00451434592985101,0.147289629904635,0.307418032633193,0.493481986492213,0.0472960050401071,0.0659069005216361,0.124055636182269,0.0976873258556744,0.00333382084369293,0.028313851669348,0.68070246492738,0.740682739508215,0.124771151386967,0.134546109104818,36
"1830","UT",117988,0.177973847911641,0.822026152088358,0.00420845499555668,0.149612796750032,0.34820997841818,0.452881807794846,0.0450869620413863,0.00429097372095976,0.0402818331852228,0.0511235241843341,0.00276120350387203,0.0106956963310905,0.890846769074521,0.713209343658753,0.12721848419449,0.159572172146756,36
"1831","VA",141586,0.302022289487437,0.697977710512563,0.0021859721076326,0.112818975511276,0.29605331225179,0.534398552589342,0.054543187539959,0.0687705763909707,0.143382791836561,0.0610904923477712,0.00139276135498436,0.0138400685503875,0.711523309519325,0.840543415687533,0.0715189587981398,0.0879376255143269,36
"1832","VT",106923,0.360062527022982,0.639937472977018,0.00601988891475704,0.109754880766289,0.238467422755845,0.575049057105797,0.070708750457312,0.00688462433897629,0.019656101373599,0.0441347656899591,0.00113080786244055,0.00385805035420893,0.924335650380816,0.747863105730535,0.108324741410849,0.143812152858616,36
"1833","WA",160000,0.263602683830434,0.736397316169566,0.00819490208799276,0.209337066566507,0.320574326054667,0.432016458095027,0.0298772471958069,0.0174113214848707,0.254394800789898,0.0632686277522636,0.00264057956168656,0.0132825704676216,0.64900209994366,0.837083639219436,0.0697107313381023,0.0932056294424621,36
"1834","WI",106190,0.285883420414414,0.714116579585586,0.00766358481719719,0.12562949670621,0.288838218081608,0.537574165084141,0.040294535310844,0.0158162628555623,0.0433437785655739,0.0375859707825829,0.00186530035383365,0.011515615565982,0.889873071876465,0.70293152357598,0.136797687432328,0.160270788991692,36
"1835","WV",100000,0.280789126535936,0.719210873464064,0.00873019402078053,0.144174188862703,0.268086620125395,0.532289860227963,0.0467191367631583,0.0162598010879393,0.0173418115523145,0.0214919886759453,0.000296441223116487,0.00541005232187588,0.939199905138809,0.520402567180992,0.273956156343101,0.205641276475907,36
"1836","WY",106190,0.167836081098532,0.832163918901468,0.0139899272523783,0.122121303430761,0.287073307218802,0.511902199647023,0.0649132624510353,0.0148508458525246,0.00546683311092936,0.0370625457363006,0.0169170504928759,0.0260427876544273,0.899659937152942,0.405750936248978,0.300460591451078,0.293788472299944,36
"1837","AK",144000,0.216127826574472,0.783872173425528,0.00387777985423285,0.143431134367408,0.29307606054943,0.517286488506821,0.042328536722108,0.0299476733320875,0.0379368342365913,0.0677910670902635,0.0420482152868623,0.00242945243879649,0.819846757615399,0.555036441786582,0.223369463651654,0.221594094561764,37
"1838","AL",114538,0.243703018317942,0.756296981682058,0.0085753853783027,0.115265758328949,0.26217819626626,0.55057239790272,0.0634082621237686,0.0942929540327897,0.0305520782307371,0.0317797250796761,0.00378574841101375,0.00791015802173479,0.831679336224049,0.648088680854152,0.180433849186911,0.171477469958937,37
"1839","AR",108549,0.289289583185688,0.710710416814312,0.0033814908932603,0.135279884178875,0.325503933261114,0.489647980723477,0.046186710943274,0.0564729227622933,0.0429267107407895,0.0631549107549634,0.00472801271602563,0.0124932927014468,0.820224150324481,0.626274386725117,0.195357030767517,0.178368582507365,37
"1840","AZ",135000,0.277383676280808,0.722616323719192,0.0044296832321249,0.107511856033316,0.282917811364374,0.546493860197772,0.0586467891724132,0.0246067122170584,0.0908856991298978,0.0851021716927803,0.00736697095172872,0.028066536296484,0.763971909712051,0.729025311344581,0.119474771786203,0.151499916869215,37
"1841","CA",180000,0.304642711263424,0.695357288736577,0.00483347190155187,0.162606424737179,0.308869283336761,0.475363343250376,0.0483274767741319,0.0266963502000307,0.303921384021298,0.0787832744780517,0.00262169138202244,0.0266565178724033,0.561320782046194,0.854297690883756,0.062643215323424,0.0830590937928198,37
"1842","CO",159284,0.272754509486002,0.727245490513998,0.00374064837905237,0.130072345637673,0.310848320893878,0.512151599799089,0.0431870852903078,0.017099477454773,0.0516993734744411,0.0695214261166871,0.00158614065542857,0.0148965043222333,0.845197077976437,0.838323801802913,0.0706317245754871,0.0910444736215997,37
"1843","CT",175000,0.304755962678313,0.695244037321687,0.00321885369104677,0.0735656958112362,0.257713904880746,0.599763194464139,0.0657383511528317,0.0371302572246958,0.0837327358838377,0.0527849465415048,0.00087206829074615,0.0150945804146224,0.810385411644593,0.869983834831684,0.0650435325146763,0.06497263265364,37
"1844","DC",240000,0.401044196211753,0.598955803788247,0.00234741784037559,0.204549133883762,0.331795369920673,0.397320705844261,0.0639873725109276,0.119313582645297,0.0530192650153796,0.084142787761049,0.00141654524850251,0.0166747612109438,0.725433058118828,0.961915169175975,0.0187793427230047,0.0193054881010199,37
"1845","DE",135687,0.319386331938633,0.680613668061367,0.000656329477397654,0.102989033828315,0.270790603549649,0.553723302431154,0.0718407307134848,0.100801268903656,0.137036125468318,0.0462985752180928,0.000519594169606476,0.0121147482702984,0.703229687970028,0.765006700030082,0.121612382749474,0.113380917220445,37
"1846","FL",126000,0.30254338408861,0.69745661591139,0.00451220461207232,0.107696298409899,0.270227750252912,0.547779564732432,0.069784181992685,0.0575341755077689,0.0552722367772561,0.125428652953231,0.00197789940598169,0.0273663458794843,0.732420689476278,0.741696713444528,0.121113589790148,0.137189696765324,37
"1847","GA",140000,0.285498669317676,0.714501330682324,0.00233775513374134,0.115202398334835,0.27305911957501,0.559546739569418,0.0498539873869956,0.13313295432187,0.104222974722214,0.0507367941429267,0.00197790135346443,0.0116266426418963,0.698302732817629,0.798070251742314,0.0933937059243841,0.108536042333302,37
"1848","HI",124950,0.352798270443756,0.647201729556244,0.0041901620344574,0.100987362649609,0.311409276305525,0.48964717944146,0.0937660195689482,0.00726591927251655,0.440056166001738,0.226246461764771,0.000980676220830454,0.0117904027458934,0.31366037399425,0.648115541489291,0.160830900216195,0.191053558294515,37
"1849","IA",112550,0.27115968228779,0.72884031771221,0.00562785789658811,0.134275126994904,0.288435897226153,0.532495153334588,0.0391659645477673,0.0185931991263732,0.051615964138766,0.0210717470081555,0.00205318652913316,0.00898166856170603,0.897684234635866,0.701363610336281,0.134626868113441,0.164009521550279,37
"1850","ID",118178,0.212874422628335,0.787125577371665,0.00322864690343411,0.112152997698237,0.303600945421964,0.542767985417021,0.0382494245593438,0.00247169140932755,0.0283163147081087,0.0534348786553999,0.00234810683886117,0.0133471336103687,0.900081874777934,0.65054917893501,0.173898938717501,0.175551882347489,37
"1851","IL",150000,0.297675454913392,0.702324545086608,0.00323375864141255,0.133238214768997,0.308866876254563,0.50558037995642,0.0490807703786073,0.0432285257576439,0.126496788726406,0.0513333633133966,0.00109563503906266,0.014280049221813,0.763565637941678,0.849525974317988,0.0710118680168597,0.0794621576651527,37
"1852","IN",117988,0.263900499695492,0.736099500304508,0.00686939450221477,0.123149783818339,0.274310507223078,0.544717261623311,0.0509530528330578,0.0466445504442788,0.0502494694754521,0.0382242463903526,0.000938111143474264,0.0122408373398497,0.851702785206592,0.683701453694002,0.158850965157493,0.157447581148505,37
"1853","KS",120000,0.267220835757041,0.732779164242959,0.00142607847184433,0.100228923123112,0.30324808136153,0.544893325577468,0.0502035914660462,0.0189424502279849,0.0504381438462837,0.0461505263355413,0.00391233370236241,0.0111365470136791,0.869419998874149,0.750060983618862,0.11760456345111,0.132334452930028,37
"1854","KY",112550,0.298341545100312,0.701658454899688,0.0023572601680997,0.128502882169195,0.274891314848807,0.54608572440666,0.0481628184072392,0.032067755128329,0.0330145235565002,0.02478987537436,0.000734228576949087,0.0069880526841207,0.902405564679741,0.680662093839565,0.158928283901716,0.160409622258719,37
"1855","LA",122868,0.213755489541957,0.786244510458043,0.00838402771668888,0.143814157435665,0.275901502899561,0.513766993050527,0.0581333188975579,0.0905664462955319,0.027912925206894,0.0444441436991223,0.0035660876567353,0.00782915259742457,0.825681244544292,0.5549157198828,0.266921999445125,0.178162280672076,37
"1856","MA",188782,0.300959423929406,0.699040576070594,0.0021401466538096,0.111034415778118,0.282062310525914,0.547346842503243,0.0574162845389146,0.022275562092002,0.125182970398685,0.0450714191565672,0.000655571665429521,0.0107042019021984,0.796110274785118,0.906891480343256,0.0438712720865216,0.0492372475702225,37
"1857","MD",157570,0.311289251361983,0.688710748638017,0.00196924448820543,0.079392135097603,0.27062713934727,0.58121043513801,0.0668010459289121,0.132417758498172,0.099720868882686,0.0569037345978608,0.00181133337358519,0.0138404447520099,0.695305859895686,0.845470041010445,0.0792156462047921,0.0753143127847625,37
